wl,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44
1.73,0.18705647,12.76817697,0.708225878,12.26816807,3.680586928,4.610569142,3.357364162,0,1.95,0,0.9246,0.2092,2.2443,0,1.4957,8.7305,2.86,0,2.8173,0,3.56736,3.30E-07,3.9622,0,5.0739,5.5844,-30981.96114,-23.99504574,1.822396329,6.52E-05,1.99453174,0,2.178641381,1.836661957,2.452824775,0,-3.629073492,-2.431630276,3.650878048,4.03E-13,3.111592347,-7.68E-14,-2.485559915,-0.315452941
1.735,0.188485923,12.80359566,0.713943693,12.30898692,3.681381068,4.6221636,3.356980115,0,1.95,0,0.9155,0.213,2.244,0,1.4939,8.7621,2.86,0,2.8173,0,3.56736,3.25E-07,3.9622,0,5.0819,5.5917,-31599.3249,-24.47308618,1.822335164,6.49E-05,1.994500102,0,2.193383486,1.837946989,2.475245818,0,-3.715571627,-2.483608462,3.650479125,4.50E-13,3.111320917,-8.56E-14,-2.549392948,-0.321886967
1.74,0.189907162,12.83881079,0.719628647,12.34957118,3.682170645,4.633691424,3.356598276,0,1.95,0,0.9063,0.2169,2.2436,0,1.4921,8.7938,2.86,0,2.8173,0,3.56736,3.19E-07,3.9622,0,5.0899,5.599,-32224.83501,-24.95743407,1.822275827,6.51E-05,1.994469703,0,2.207201638,1.839419071,2.498382842,0,-3.803124359,-2.536361586,3.650082724,4.99E-13,3.111051221,-9.49E-14,-2.613986504,-0.32841391
1.745,0.191320256,12.87382411,0.725281023,12.38992286,3.682955698,4.645153185,3.356218625,0,1.95,0,0.8971,0.2208,2.2433,0,1.4903,8.8255,2.86,0,2.8173,0,3.56736,3.11E-07,3.9622,0,5.098,5.6063,-32858.54486,-25.44813076,1.822214989,6.41E-05,1.994437306,0,2.221044251,1.841282197,2.52224688,0,-3.891738968,-2.589895583,3.649688757,5.51E-13,3.1107832,-1.05E-13,-2.679345791,-0.335034468
1.75,0.192725275,12.90863736,0.730901099,12.43004396,3.683736264,4.656549451,3.355841143,0,1.95,0,0.8878,0.2249,2.243,0,1.4884,8.8571,2.86,0,2.8173,0,3.56736,3.02E-07,3.9622,0,5.106,5.6136,-33500.50785,-25.94521758,1.822174756,6.38E-05,1.994415667,0,2.236284573,1.843740359,2.546848968,0,-3.98142273,-2.644216386,3.649297136,6.06E-13,3.110516793,-1.15E-13,-2.745476018,-0.341749338
1.755,0.194122288,12.94325225,0.736489152,12.46993645,3.684512382,4.66788078,3.355465812,0,1.95,0,0.8785,0.2291,2.2426,0,1.4865,8.8888,2.86,0,2.8173,0,3.56736,2.90E-07,3.9622,0,5.114,5.6209,-34150.77736,-26.44873587,1.822130737,6.41E-05,1.994393466,0,2.255619218,1.846997553,2.57220014,0,-4.072182924,-2.69932993,3.648907771,6.65E-13,3.110251943,-1.26E-13,-2.812382392,-0.348559217
1.76,0.195511364,12.97767045,0.742045455,12.50960227,3.685284091,4.679147727,3.355092614,0,1.95,0,0.8692,0.2334,2.2423,0,1.4846,8.9204,2.86,0,2.8173,0,3.56736,2.71E-07,3.9622,0,5.122,5.6281,-34809.4068,-26.95872697,1.82207163,6.37E-05,1.994364501,0,2.282001738,1.851257772,2.59831143,0,-4.164026829,-2.755242148,3.648520574,7.26E-13,3.109988591,-1.38E-13,-2.88007012,-0.355464804
1.765,0.196892569,13.01189366,0.747570277,12.54904336,3.686051427,4.690350839,3.35472153,0,1.95,0,0.8598,0.2378,2.242,0,1.4826,8.952,2.86,0,2.8173,0,3.56736,2.50E-07,3.9622,0,5.13,5.6354,-35476.44956,-27.47523222,1.822013818,6.28E-05,1.994333571,0,2.318247418,1.85672501,2.625193873,0,-4.256961723,-2.811958975,3.648135457,7.91E-13,3.109726677,-1.51E-13,-2.948544412,-0.362466794
1.77,0.198265971,13.04592351,0.753063885,12.58826163,3.686814429,4.701490656,3.354352542,0,1.95,0,0.8504,0.2424,2.2417,0,1.4804,8.9837,2.86,0,2.8173,0,3.56736,2.29E-07,3.9622,0,5.1379,5.6427,-36151.95903,-27.99829297,1.821964925,6.32E-05,1.994308028,0,2.364329976,1.86360326,2.652858503,0,-4.350994884,-2.869486344,3.647752331,8.60E-13,3.109466144,-1.64E-13,-3.017810475,-0.369565886
1.775,0.199631636,13.07976165,0.758526544,12.62725894,3.687573131,4.712567714,3.354009296,0,1.95,0,0.8409,0.2471,2.2414,0,1.4782,9.0153,2.86,0,2.8173,0,3.56736,2.11E-07,3.9622,0,5.1459,5.6499,-36835.98862,-28.52795055,1.82188403,6.23E-05,1.994266402,0,2.417187848,1.872096517,2.681316355,0,-4.446133592,-2.927830189,3.647371108,9.32E-13,3.109206931,-1.77E-13,-3.087873518,-0.376762777
1.78,0.200989628,13.11340968,0.763958513,12.66603717,3.688327571,4.723582541,3.35367191,0,1.95,0,0.8311,0.2521,2.2411,0,1.476,9.047,2.86,0,2.8173,0,3.56736,1.97E-07,3.9622,0,5.1538,5.6571,-37528.59171,-29.0642463,1.821819639,6.19E-05,1.994237858,0,2.46885482,1.882408774,2.710578464,0,-4.542385123,-2.986996445,3.646991699,1.01E-12,3.10894898,-1.92E-13,-3.158738747,-0.384058165
1.785,0.202340013,13.14686921,0.769360052,12.70459815,3.689077785,4.73453566,3.353336415,0,1.95,0,0.8211,0.2573,2.2408,0,1.4737,9.0787,2.86,0,2.8173,0,3.56736,1.84E-07,3.9622,0,5.1617,5.6644,-38229.82169,-29.60722156,1.821770005,6.21E-05,1.994209006,0,2.50887201,1.894744026,2.740655863,0,-4.639756757,-3.046991045,3.646614016,1.09E-12,3.108692232,-2.07E-13,-3.230411372,-0.391452745
1.79,0.203682853,13.18014181,0.774731414,12.7429437,3.689823807,4.745427589,3.353002793,0,1.95,0,0.8109,0.2628,2.2405,0,1.4715,9.1104,2.86,0,2.8173,0,3.56736,1.73E-07,3.9622,0,5.1697,5.6716,-38939.73198,-30.15691767,1.821715749,6.12E-05,1.994177527,0,2.535480075,1.909306265,2.771559589,0,-4.738255771,-3.107819923,3.646237969,1.17E-12,3.108436628,-2.22E-13,-3.3028966,-0.398947217
1.795,0.205018213,13.21322906,0.780072852,12.78107564,3.690565674,4.756258839,3.352671031,0,1.95,0,0.8004,0.2685,2.2403,0,1.4691,9.1421,2.86,0,2.8173,0,3.56736,1.62E-07,3.9622,0,5.1776,5.6788,-39658.37595,-30.71337597,1.821663523,6.10E-05,1.994155203,0,2.552039489,1.926299486,2.803300674,0,-4.837889445,-3.169489014,3.645863472,1.26E-12,3.108182109,-2.39E-13,-3.376199639,-0.406542277
1.8,0.206346154,13.24613248,0.785384615,12.81899573,3.691303419,4.767029915,3.352341111,0,1.95,0,0.7898,0.2744,2.24,0,1.4668,9.1738,2.86,0,2.8173,0,3.56736,1.54E-07,3.9622,0,5.1854,5.686,-40385.80701,-31.27663781,1.821612525,6.10E-05,1.994128286,0,2.561974877,1.945927683,2.835890154,0,-4.938665056,-3.232004252,3.645490434,1.35E-12,3.107928617,-2.56E-13,-3.450325697,-0.414238623
1.805,0.207666738,13.27885361,0.790666951,12.85670573,3.692037076,4.777741317,3.352013019,0,1.95,0,0.7791,0.2805,2.2397,0,1.4645,9.2055,2.86,0,2.8173,0,3.56736,1.49E-07,3.9622,0,5.1933,5.6932,-41122.07855,-31.84674452,1.821561087,6.11E-05,1.994104179,0,2.568710865,1.96839485,2.869339062,0,-5.040589883,-3.295371569,3.645118768,1.44E-12,3.107676092,-2.74E-13,-3.525279982,-0.422036951
1.81,0.208980025,13.31139397,0.795920102,12.89420739,3.692766681,4.78839354,3.35168674,0,1.95,0,0.7682,0.2869,2.2395,0,1.4621,9.2372,2.86,0,2.8173,0,3.56736,1.44E-07,3.9622,0,5.2012,5.7004,-41867.24396,-32.42373744,1.821510939,6.04E-05,1.994078339,0,2.575672078,1.993904979,2.903658435,0,-5.143671204,-3.359596902,3.644748385,1.54E-12,3.107424476,-2.93E-13,-3.601067703,-0.42993796
1.815,0.210286078,13.34375503,0.80114431,12.93150244,3.693492265,4.798987074,3.351362259,0,1.95,0,0.7573,0.2935,2.2392,0,1.4597,9.2689,2.86,0,2.8173,0,3.56736,1.41E-07,3.9622,0,5.2091,5.7075,-42621.35664,-33.00765791,1.821461926,5.99E-05,1.994052425,0,2.586283141,2.022662067,2.938859305,0,-5.247916298,-3.424686182,3.644379196,1.64E-12,3.10717371,-3.12E-13,-3.677694067,-0.437942346
1.82,0.211584954,13.37593829,0.806339814,12.96859256,3.694213863,4.809522401,3.35103956,0,1.95,0,0.7463,0.3002,2.2389,0,1.4574,9.3006,2.86,0,2.8173,0,3.56736,1.37E-07,3.9622,0,5.2169,5.7147,-43384.46999,-33.59854727,1.821410407,6.01E-05,1.994027153,0,2.60396868,2.054870105,2.974952709,0,-5.353332443,-3.490645345,3.644011113,1.75E-12,3.106923734,-3.33E-13,-3.755164282,-0.446050807
1.825,0.212876712,13.40794521,0.811506849,13.00547945,3.694931507,4.82,3.35071863,0,1.95,0,0.7352,0.3072,2.2386,0,1.455,9.3322,2.86,0,2.8173,0,3.56736,1.33E-07,3.9622,0,5.2247,5.7218,-44156.6374,-34.19644687,1.821369121,5.96E-05,1.994007324,0,2.63215332,2.090733088,3.011949679,0,-5.459926917,-3.557480325,3.643644048,1.86E-12,3.10667449,-3.54E-13,-3.833483556,-0.45426404
1.83,0.214161412,13.43977722,0.816645649,13.04216478,3.695645229,4.830420345,3.350399454,0,1.95,0,0.7242,0.3143,2.2383,0,1.4526,9.3638,2.86,0,2.8173,0,3.56736,1.29E-07,3.9622,0,5.2326,5.729,-44937.91227,-34.80139803,1.821296696,5.90E-05,1.993970214,0,2.674261686,2.130455009,3.049861251,0,-5.567706999,-3.625197054,3.643277912,1.97E-12,3.10642592,-3.76E-13,-3.912657098,-0.462582743
1.835,0.215439111,13.47143576,0.821756445,13.07865018,3.696355062,4.840783903,3.350082016,0,1.95,0,0.7132,0.3216,2.238,0,1.4502,9.3953,2.86,0,2.8173,0,3.56736,1.23E-07,3.9622,0,5.2404,5.7361,-45728.34798,-35.41344211,1.821240157,5.91E-05,1.993942088,0,2.733718404,2.174239864,3.08869846,0,-5.676679967,-3.693801469,3.642912616,2.09E-12,3.106177963,-3.99E-13,-3.992690115,-0.471007613
1.84,0.216709866,13.50292224,0.826839465,13.11493729,3.697061037,4.851091137,3.349766304,0,1.95,0,0.7022,0.329,2.2377,0,1.4479,9.4268,2.86,0,2.8173,0,3.56736,1.17E-07,3.9622,0,5.2482,5.7432,-46527.99794,-36.03262043,1.821196996,5.83E-05,1.993918437,0,2.813948099,2.222291644,3.128472339,0,-5.786853099,-3.763299501,3.642548072,2.22E-12,3.105930561,-4.22E-13,-4.073587815,-0.479539347
1.845,0.217973734,13.53423807,0.831894934,13.15102773,3.697763185,4.861342506,3.349452304,0,1.95,0,0.6913,0.3366,2.2374,0,1.4455,9.4582,2.86,0,2.8173,0,3.56736,1.11E-07,3.9622,0,5.2559,5.7504,-47336.91554,-36.65897435,1.821150127,5.79E-05,1.993896339,0,2.918375396,2.274814345,3.169193923,0,-5.898233674,-3.833697086,3.642184191,2.35E-12,3.105683656,-4.47E-13,-4.155355407,-0.488178643
1.85,0.219230769,13.56538462,0.836923077,13.18692308,3.698461538,4.871538462,3.34914,0,1.95,0,0.6805,0.3444,2.237,0,1.4432,9.4896,2.86,0,2.8173,0,3.56736,1.06E-07,3.9622,0,5.2637,5.7575,-48155.15417,-37.2925452,1.821103122,5.80E-05,1.993873891,0,3.05042492,2.332011961,3.210874248,0,-6.01082897,-3.905000158,3.641820885,2.48E-12,3.105437188,-4.72E-13,-4.237998098,-0.496926197
1.855,0.220481028,13.59636326,0.841924114,13.22262492,3.699156127,4.881679453,3.34882938,0,1.95,0,0.6698,0.3523,2.2367,0,1.4408,9.5209,2.86,0,2.8173,0,3.56736,1.02E-07,3.9622,0,5.2715,5.7646,-48982.76724,-37.93337432,1.821064908,5.82E-05,1.993853777,0,3.213521298,2.394088484,3.253524346,0,-6.124646266,-3.97721465,3.641458066,2.62E-12,3.105191098,-4.99E-13,-4.321521096,-0.505782708
1.86,0.221724566,13.62717535,0.846898263,13.25813482,3.699846981,4.891765922,3.34852043,0,1.95,0,0.6593,0.3604,2.2364,0,1.4385,9.5522,2.86,0,2.8173,0,3.56736,1.00E-07,3.9622,0,5.2792,5.7717,-49819.80813,-38.58150305,1.820997545,5.73E-05,1.993820242,0,3.411089154,2.461247909,3.297155254,0,-6.239692839,-4.050346496,3.641095644,2.76E-12,3.104945328,-5.26E-13,-4.40592961,-0.514748873
1.865,0.222961435,13.65782223,0.851845741,13.29345432,3.700534131,4.901798309,3.348213137,0,1.95,0,0.649,0.3685,2.236,0,1.4362,9.5833,2.86,0,2.8173,0,3.56736,9.85E-08,3.9622,0,5.287,5.7788,-50666.33024,-39.23697273,1.820941533,5.69E-05,1.99379326,0,3.646553113,2.533694229,3.341778004,0,-6.355975969,-4.124401631,3.640733531,2.91E-12,3.104699818,-5.54E-13,-4.491228846,-0.523825388
1.87,0.224191691,13.68830522,0.856766763,13.32858494,3.701217606,4.911777046,3.347907487,0,1.95,0,0.6388,0.3768,2.2357,0,1.434,9.6144,2.86,0,2.8173,0,3.56736,9.71E-08,3.9622,0,5.2947,5.7858,-51522.38697,-39.89982471,1.820904358,5.70E-05,1.993775762,0,3.923337801,2.611631439,3.387403633,0,-6.473502933,-4.199385988,3.640371639,3.07E-12,3.104454511,-5.83E-13,-4.577424015,-0.533012952
1.875,0.225415385,13.71862564,0.861661538,13.36352821,3.701897436,4.921702564,3.347603467,0,1.95,0,0.6289,0.3852,2.2354,0,1.4318,9.6453,2.86,0,2.8173,0,3.56736,9.59E-08,3.9622,0,5.3024,5.7929,-52388.0317,-40.57010031,1.820857529,5.71E-05,1.993749718,0,4.244867843,2.695263532,3.434043174,0,-6.59228101,-4.275305502,3.64000988,3.22E-12,3.104209346,-6.13E-13,-4.664520322,-0.542312261
1.88,0.22663257,13.74878478,0.866530278,13.3982856,3.70257365,4.931575286,3.347301064,0,1.95,0,0.6193,0.3938,2.235,0,1.4296,9.6762,2.86,0,2.8173,0,3.56736,9.46E-08,3.9622,0,5.3101,5.7999,-53263.31784,-41.24784089,1.820821451,5.66E-05,1.993730807,0,4.614567865,2.784794503,3.481707662,0,-6.712317478,-4.352166106,3.639648164,3.39E-12,3.103964265,-6.44E-13,-4.752522977,-0.551724014
1.885,0.227843297,13.77878392,0.871373189,13.4328586,3.703246276,4.941395634,3.347000265,0,1.95,0,0.61,0.4024,2.2347,0,1.4274,9.7068,2.86,0,2.8173,0,3.56736,9.31E-08,3.9622,0,5.3178,5.807,-54148.29879,-41.93308777,1.820762532,5.60E-05,1.993704473,0,5.035862492,2.880428344,3.530408132,0,-6.833619616,-4.429973734,3.639286403,3.56E-12,3.103719209,-6.77E-13,-4.841437188,-0.561248906
1.89,0.229047619,13.80862434,0.876190476,13.46724868,3.703915344,4.951164021,3.346701058,0,1.95,0,0.6009,0.411,2.2344,0,1.4252,9.7373,2.86,0,2.8173,0,3.56736,9.16E-08,3.9622,0,5.3255,5.814,-55043.02793,-42.6258823,1.820703188,5.60E-05,1.993674323,0,5.512176348,2.98236905,3.580155618,0,-6.956194701,-4.508734321,3.638924509,3.73E-12,3.103474119,-7.10E-13,-4.931268161,-0.570887636
1.895,0.230245586,13.83830729,0.880982342,13.50145728,3.704580881,4.960880861,3.34640343,0,1.95,0,0.5922,0.4198,2.2341,0,1.423,9.7677,2.86,0,2.8173,0,3.56736,9.01E-08,3.9622,0,5.3332,5.8211,-55947.55865,-43.32626583,1.820676,5.62E-05,1.9936597,0,6.04693406,3.090820615,3.630961154,0,-7.080050013,-4.588453801,3.638562393,3.91E-12,3.103228937,-7.44E-13,-5.022021107,-0.580640902
1.9,0.231437247,13.86783401,0.885748988,13.53548583,3.705242915,4.970546559,3.346107368,0,1.95,0,0.5839,0.4287,2.2338,0,1.4208,9.7979,2.86,0,2.8173,0,3.56736,8.86E-08,3.9622,0,5.3409,5.8281,-56861.94437,-44.03427969,1.820611032,5.53E-05,1.993629147,0,6.643560253,3.205987033,3.682835775,0,-7.20519283,-4.669138107,3.638199967,4.09E-12,3.102983603,-7.79E-13,-5.113701231,-0.590509399
1.905,0.232622653,13.89720573,0.890490612,13.56933576,3.705901474,4.980161518,3.345812861,0,1.95,0,0.576,0.4376,2.2334,0,1.4186,9.828,2.86,0,2.8173,0,3.56736,8.71E-08,3.9622,0,5.3485,5.8351,-57786.23846,-44.74996521,1.820561267,5.49E-05,1.99360455,0,7.305479552,3.328072297,3.735790516,0,-7.33163043,-4.750793173,3.637837141,4.29E-12,3.102738058,-8.15E-13,-5.206313743,-0.600493826
1.91,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4164,9.8579,2.86,0,2.8173,0,3.56736,8.56E-08,3.9622,0,5.3562,5.8421,-58720.49434,-45.47336375,1.820524766,5.50E-05,1.993585489,0,8.036116583,3.457280401,3.789836411,0,-7.459370091,-4.833424934,3.637473828,4.48E-12,3.102492244,-8.53E-13,-5.29986385,-0.61059488
1.9158,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4133,9.8931,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.365,5.8502,-59816.78172,-46.32222346,1.8204852,5.52E-05,1.993567603,0,8.974264302,3.616354489,3.853911208,0,-7.609188925,-4.93050921,3.637051658,4.72E-12,3.102206684,-8.97E-13,-5.409563467,-0.622459133
1.9232,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4102,9.9375,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.3763,5.8606,-61235.19098,-47.42050257,1.820392927,5.37E-05,1.99352375,0,10.32062314,3.834129582,3.937842353,0,-7.802913029,-5.056309702,3.636511683,5.03E-12,3.101841562,-9.57E-13,-5.551379796,-0.637827214
1.9306,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4071,9.9818,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.3875,5.8709,-62675.84623,-48.53600587,1.820350982,5.40E-05,1.993501703,0,11.84480603,4.069132999,4.02425154,0,-7.9995472,-5.184296857,3.635969934,5.35E-12,3.101475379,-1.02E-12,-5.695291357,-0.653456315
1.938,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4041,10.0261,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.3988,5.8812,-64138.92057,-49.66886736,1.820260422,5.38E-05,1.993455979,0,13.55791489,4.322026045,4.113174542,0,-8.199115031,-5.314489913,3.635426124,5.69E-12,3.101107946,-1.08E-12,-5.841315034,-0.669348696
1.9454,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.4011,10.0703,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.41,5.8915,-65624.5871,-50.81922106,1.82021945,5.29E-05,1.993436686,0,15.47105164,4.593470026,4.20464713,0,-8.401640118,-5.446908107,3.634879967,6.04E-12,3.100739072,-1.15E-12,-5.98946771,-0.685506618
1.9528,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3982,10.1146,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4211,5.9018,-67133.01891,-51.987201,1.820134337,5.31E-05,1.993398785,0,17.59531821,4.884126247,4.298705076,0,-8.607146056,-5.581570674,3.634331176,6.40E-12,3.100368564,-1.22E-12,-6.139766269,-0.701932341
1.9602,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3953,10.159,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4323,5.912,-68664.38909,-53.17294118,1.820067905,5.22E-05,1.993362866,0,19.94181652,5.194656014,4.395384152,0,-8.81565644,-5.718496852,3.633779464,6.78E-12,3.099996233,-1.29E-12,-6.292227594,-0.718628126
1.9676,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3924,10.2034,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4434,5.9223,-70218.87075,-54.37657562,1.820013095,5.20E-05,1.993339384,0,22.5216485,5.525720633,4.494720128,0,-9.027194864,-5.857705878,3.633224542,7.18E-12,3.099621888,-1.37E-12,-6.446868569,-0.735596234
1.975,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3895,10.248,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4545,5.9325,-71796.63698,-55.59823834,1.819949488,5.20E-05,1.993306448,0,25.34591606,5.877981408,4.596748777,0,-9.241784924,-5.999216988,3.632666126,7.58E-12,3.099245336,-1.44E-12,-6.603706075,-0.752838926
1.9824,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3867,10.2927,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4656,5.9427,-73397.86087,-56.83806334,1.819891266,5.10E-05,1.993281209,0,28.42572113,6.252099647,4.70150587,0,-9.459450214,-6.14304942,3.632103927,8.01E-12,3.098866389,-1.52E-12,-6.762756998,-0.770358461
1.9898,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3839,10.3377,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4767,5.9529,-75022.71553,-58.09618466,1.81981425,5.10E-05,1.993241654,0,31.77216563,6.648736653,4.809027179,0,-9.68021433,-6.289222409,3.631537659,8.44E-12,3.098484853,-1.61E-12,-6.92403822,-0.788157101
1.9972,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3811,10.3828,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4877,5.963,-76671.37403,-59.3727363,1.819776017,5.10E-05,1.99322176,0,35.39635148,7.068553734,4.919348476,0,-9.904100866,-6.437755193,3.630967035,8.90E-12,3.09810054,-1.69E-12,-7.087566624,-0.806237106
2.0046,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3783,10.4283,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.4988,5.9732,-78344.00949,-60.66785228,1.81967234,5.10E-05,1.993187684,0,39.30938062,7.512212194,5.032505531,0,-10.13113342,-6.588667009,3.630391767,9.36E-12,3.097713257,-1.78E-12,-7.253359093,-0.824600737
2.012,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3754,10.474,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5098,5.9833,-80040.795,-61.98166661,1.819423553,5.07E-05,1.993159545,0,43.52235495,7.980373339,5.148534118,0,-10.36133558,-6.741977094,3.62981157,9.85E-12,3.097322813,-1.87E-12,-7.421432512,-0.843250255
2.0194,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3727,10.52,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5208,5.9934,-81761.90364,-63.31431331,1.818950811,4.99E-05,1.993158709,0,48.04637641,8.473698474,5.267470007,0,-10.59473094,-6.897704683,3.629226155,1.03E-11,3.096929019,-1.97E-12,-7.591803762,-0.862187919
2.0268,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3699,10.5663,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5317,6.0034,-83507.50853,-64.66592639,1.818175265,4.82E-05,1.993206547,0,52.89254692,8.992848907,5.38934897,0,-10.83134311,-7.055869015,3.628635235,1.09E-11,3.096531682,-2.07E-12,-7.764489729,-0.881415991
2.0342,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3672,10.6129,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5427,6.0134,-85277.78275,-66.03663988,1.81701807,4.54E-05,1.993324425,0,58.07196839,9.538485941,5.514206779,0,-11.07119567,-7.216489325,3.628038525,1.14E-11,3.096130612,-2.17E-12,-7.939507294,-0.900936732
2.0416,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3645,10.6598,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5536,6.0234,-87072.89939,-67.42658778,1.815400379,4.11E-05,1.993533714,0,63.59574276,10.11127088,5.642079205,0,-11.31431222,-7.379584851,3.627435737,1.20E-11,3.095725618,-2.27E-12,-8.116873341,-0.920752401
2.049,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3619,10.707,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5645,6.0333,-88893.03156,-68.83590411,1.813243346,3.52E-05,1.99385578,0,69.47497194,10.71186504,5.77300202,0,-11.56071636,-7.54517483,3.626826583,1.25E-11,3.095316509,-2.38E-12,-8.296604753,-0.94086526
2.0564,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3594,10.7545,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5754,6.0432,-90738.35235,-70.26472289,1.810468124,2.73E-05,1.994311992,0,75.72075787,11.34092971,5.907010996,0,-11.81043167,-7.713278497,3.626210778,1.31E-11,3.094903094,-2.49E-12,-8.478718414,-0.961277569
2.0638,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.357,10.8023,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5862,6.053,-92609.03486,-71.71317813,1.806995868,1.70E-05,1.994923719,0,82.34420245,11.99912621,6.044141904,0,-12.06348176,-7.883915091,3.625588033,1.37E-11,3.094485182,-2.61E-12,-8.663231207,-0.981991589
2.0712,0.233801853,13.92642368,0.89520741,13.60300846,3.706556585,4.989726138,3.345534555,0,1.95,0,0.5684,0.4466,2.2331,0,1.3547,10.8505,2.86,0,2.8173,0,3.56736,0,3.9622,0,5.5971,6.0627,-94505.25218,-73.18140384,1.802747729,4.26E-06,1.995712329,0,89.35640762,12.68711584,6.184430516,0,-12.31989022,-8.057103847,3.624958063,1.43E-11,3.094062583,-2.73E-12,-8.850160015,-1.003009581
